ID,Difference in M values (SZ - control),P.Value,adj.P.Val,CHR,Methyl27_Loci,UCSC_RefGene_Name,UCSC_RefGene_Group,UCSC_CpG_Islands_Name,Relation_to_UCSC_CpG_Island,Enhancer,Regulatory_Feature_Group
cg24472375,0.548517978,0.000234951,0.036763382,6,NA,,,chr6:108485671-108490539,N_Shore,NA,
cg09261403,0.396991231,0.000234993,0.036763382,7,NA,C7orf20,Body,,,NA,
cg04819959,0.338717532,0.000235101,0.036765421,7,NA,MEST;MIR335;MEST;MEST,5'UTR;TSS1500;5'UTR;Body,chr7:130130739-130133111,S_Shore,NA,
ch.2.75111475F,-0.329564686,0.000235269,0.036776737,2,NA,,,,,NA,
cg05290274,-0.308712375,0.00023562,0.036807238,17,NA,KRT34,3'UTR,,,NA,
cg15656347,0.602003464,0.000235655,0.036807238,5,NA,,,chr5:7289733-7290153,Island,NA,
cg09212610,0.50161132,0.000235975,0.036842214,15,NA,GABARAPL3,Body,chr15:90895472-90895990,N_Shelf,NA,
cg12486287,0.499499846,0.000236386,0.036891476,16,NA,VASN;CORO7,TSS1500;Body,chr16:4421642-4422240,Island,NA,Unclassified_Cell_type_specific
cg09278687,-0.381751428,0.000236871,0.036951938,16,NA,TBX6,Body,chr16:30102816-30103695,N_Shelf,NA,
cg03885098,0.566391055,0.000237058,0.036951938,1,NA,LOC148696,Body,,,NA,
cg02026608,-0.31363022,0.000237175,0.036951938,5,NA,,,chr5:141132811-141133338,Island,NA,
cg13989519,-0.406680533,0.000237229,0.036951938,11,NA,TSPAN18,5'UTR,,,TRUE,
ch.2.1892000F,-0.168384834,0.000237308,0.036951938,2,NA,USP39,Body,,,NA,
cg14200834,-0.314145279,0.000237349,0.036951938,19,NA,SHD,TSS1500,chr19:4279042-4279809,N_Shore,NA,
cg24539779,-0.536007229,0.000237897,0.037009844,1,NA,HES3,TSS1500,chr1:6301695-6302856,S_Shore,NA,Unclassified_Cell_type_specific
cg21408716,-0.217805644,0.000237913,0.037009844,3,NA,PPM1M;PPM1M,TSS1500;TSS1500,chr3:52279601-52280140,Island,NA,Promoter_Associated
cg00045118,0.438394796,0.000238133,0.037015152,8,NA,RUNX1T1;RUNX1T1;RUNX1T1,Body;5'UTR;TSS1500,,,NA,
cg07213780,0.460313045,0.000238186,0.037015152,7,NA,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,chr7:158342660-158342964,N_Shore,TRUE,
cg05202300,-0.440674494,0.00023826,0.037015152,11,NA,,,,,TRUE,
cg01036148,-0.160028572,0.000238332,0.037015152,1,TRUE,RNPEP,1stExon,chr1:201951754-201952579,Island,NA,Promoter_Associated
cg06181531,-0.37657659,0.000238617,0.037044548,16,NA,NLRC5,TSS200,chr16:57023190-57023768,Island,TRUE,Promoter_Associated
ch.6.104972868R,-0.543936985,0.000238896,0.037061348,6,NA,,,,,NA,
cg05324989,-0.383038924,0.000239065,0.037061348,19,NA,QTRT1,Body,chr19:10823618-10823878,N_Shore,NA,
cg26382697,0.459670011,0.000239106,0.037061348,11,NA,CD81,Body,chr11:2406711-2406927,Island,NA,
ch.13.774712F,-0.912618488,0.00023911,0.037061348,13,NA,,,,,NA,
cg05963085,-0.592985807,0.000239327,0.037068997,3,NA,CCDC80;CCDC80;CCDC80,5'UTR;1stExon;5'UTR,,,NA,
cg19314352,0.536669783,0.000239494,0.037068997,17,NA,RARA;RARA;RARA;RARA,Body;Body;Body;Body,chr17:38501396-38501839,Island,TRUE,Unclassified
cg16585306,-0.272391585,0.000239609,0.037068997,14,NA,ZDHHC22,5'UTR,chr14:77605885-77608304,Island,NA,
cg01084837,-0.485302879,0.00023964,0.037068997,11,NA,SIK3,Body,,,TRUE,
cg16661522,0.748796169,0.000239677,0.037068997,1,NA,,,chr1:149146208-149146697,N_Shore,NA,
cg11634705,0.549966525,0.000239977,0.037068997,7,NA,UNC84A;UNC84A,5'UTR;Body,,,TRUE,
cg26080154,0.380162707,0.000239996,0.037068997,11,NA,TOLLIP,Body,chr11:1315467-1317115,N_Shore,NA,
cg18123753,0.566775061,0.000240238,0.037068997,17,NA,USP22,3'UTR,,,NA,
cg25530661,-0.316299871,0.000240248,0.037068997,4,NA,CLOCK,3'UTR,,,TRUE,Gene_Associated_Cell_type_specific
cg15070096,-0.318908013,0.000240315,0.037068997,1,NA,MEF2D,TSS1500,chr1:156469617-156471060,Island,NA,Promoter_Associated
cg09224523,-0.545640057,0.00024037,0.037068997,1,NA,DYRK3;DYRK3,TSS1500;TSS1500,chr1:206808523-206809187,Island,TRUE,Promoter_Associated
cg10336600,-0.233667741,0.000240389,0.037068997,7,NA,SLC4A2,TSS200,chr7:150756391-150756659,Island,NA,Promoter_Associated
cg18833896,0.281894484,0.000240411,0.037068997,11,NA,,,,,NA,
cg20783697,0.449867847,0.000240603,0.037083782,17,NA,BZRAP1;BZRAP1,TSS1500;TSS1500,,,NA,Promoter_Associated
cg03318654,0.45042167,0.000240794,0.037090943,2,NA,CD8A,5'UTR,chr2:87034658-87034889,N_Shore,NA,
cg12679192,0.341644302,0.000240842,0.037090943,8,NA,PREX2;PREX2,Body;Body,,,TRUE,
cg02887867,0.292487114,0.000241037,0.037106121,1,NA,,,,,NA,
cg11783364,-0.384998514,0.000241285,0.037112645,12,NA,,,,,TRUE,Unclassified_Cell_type_specific
cg04145643,0.436831368,0.000241388,0.037112645,1,NA,PTCH2;PTCH2,Body;3'UTR,,,NA,
cg20416874,-0.477982733,0.000241409,0.037112645,1,NA,RERE;RERE,Body;Body,,,TRUE,
cg04728429,-0.195286102,0.00024154,0.037112645,7,NA,,,chr7:35225363-35226580,Island,NA,
cg23717752,-0.25245889,0.000241636,0.037112645,17,NA,,,,,NA,Unclassified
cg21132005,0.601562561,0.000241658,0.037112645,22,NA,,,chr22:49579792-49580050,S_Shelf,NA,
cg27395939,-0.492856367,0.000241788,0.037117849,11,NA,DKFZp686O24166,Body,chr11:17373019-17373665,Island,NA,Promoter_Associated
cg21775899,-0.40057771,0.000242169,0.037161585,19,NA,ZNF566;ZNF566;ZNF566;ZNF566,TSS200;TSS200;TSS200;TSS200,chr19:36980190-36980733,Island,NA,Promoter_Associated
cg13572638,0.395607302,0.000242406,0.037177027,1,NA,CABC1,Body,,,NA,
ch.19.7675672F,-0.674805781,0.000242672,0.037177027,19,NA,,,,,NA,
ch.8.128185533F,-0.380335727,0.000242798,0.037177027,8,NA,,,,,NA,NonGene_Associated_Cell_type_specific
cg10318313,0.377968836,0.000242803,0.037177027,11,NA,NAP1L4,TSS1500,chr11:3012799-3014181,S_Shore,NA,
cg16073549,0.261390539,0.000242955,0.037177027,8,NA,LYN;LYN,Body;Body,,,TRUE,
cg02102872,-0.518356898,0.000243049,0.037177027,4,NA,FRAS1;FRAS1,Body;Body,,,TRUE,
cg18376692,0.366249591,0.000243054,0.037177027,1,NA,,,chr1:48449870-48450144,S_Shelf,NA,
cg14215711,-0.452341574,0.000243179,0.037177027,10,NA,PIP4K2A,Body,,,TRUE,
cg27028202,0.490076177,0.000243328,0.037177027,6,NA,,,,,NA,
cg07958385,-0.323950945,0.000243461,0.037177027,14,NA,SMEK1,TSS200,chr14:91975670-91977326,Island,NA,Unclassified
cg25581932,-0.462927709,0.000243483,0.037177027,17,NA,,,chr17:7893330-7893702,N_Shore,NA,Unclassified
cg10548669,0.329067006,0.000243572,0.037177027,15,NA,,,chr15:37782884-37783121,Island,NA,
cg04860312,0.500450119,0.000243595,0.037177027,1,NA,CAMK1G,3'UTR,,,NA,
cg08575682,0.371867282,0.000243631,0.037177027,7,NA,CUL1,Body,,,TRUE,
cg09879797,0.643618307,0.00024378,0.037177027,12,TRUE,WSB2,TSS1500,chr12:118499103-118499473,S_Shore,NA,Promoter_Associated
cg24035898,0.248993202,0.000243814,0.037177027,1,NA,VSIG8;C1orf204,Body;TSS1500,chr1:159824006-159825011,S_Shore,NA,
cg14269716,0.301018935,0.000244022,0.03718127,19,NA,C19orf57;CC2D1A,5'UTR;TSS1500,chr19:14016665-14017435,N_Shore,NA,Promoter_Associated
cg19718686,-0.463147059,0.000244055,0.03718127,12,NA,,,chr12:115137774-115138475,S_Shelf,TRUE,
cg20384732,0.451739978,0.000244176,0.03718127,3,NA,TNK2;TNK2,Body;Body,chr3:195600845-195602361,Island,NA,
cg25010771,0.380344518,0.000244265,0.03718127,3,NA,,,,,NA,
ch.2.237314361R,-0.60912437,0.000244325,0.03718127,2,NA,,,,,NA,
cg16167052,0.459790729,0.000244558,0.037185057,19,NA,PNMAL2;PNMAL2,1stExon;3'UTR,chr19:46996327-46998437,Island,NA,
cg03036452,-0.539288388,0.000244586,0.037185057,22,NA,TTC38,TSS1500,chr22:46663605-46664126,N_Shore,NA,Promoter_Associated_Cell_type_specific
cg22519912,0.487093366,0.000244639,0.037185057,5,NA,PSD2,5'UTR,,,NA,
cg25200182,0.506453199,0.000244896,0.037203134,1,NA,,,chr1:158119488-158119704,N_Shore,NA,Promoter_Associated_Cell_type_specific
cg14525935,-0.424611715,0.000245019,0.037203134,7,NA,C7orf50;C7orf50;C7orf50,Body;Body;Body,chr7:1105259-1105974,Island,TRUE,Unclassified
cg27021056,-0.224302852,0.000245101,0.037203134,17,NA,USP36,TSS200,chr17:76836060-76837438,Island,NA,Promoter_Associated
cg08820568,0.447022202,0.000245144,0.037203134,22,NA,KIAA1671,1stExon,chr22:25423973-25424230,Island,TRUE,
cg02171093,0.341757661,0.000245357,0.037213033,14,NA,TCL1B;TCL1B,TSS1500;TSS1500,,,NA,
cg23101093,0.280264876,0.000245456,0.037213033,5,NA,,,chr5:42944266-42944582,N_Shelf,NA,
cg04416247,0.510531402,0.0002455,0.037213033,3,NA,CADM2;CADM2,Body;Body,,,TRUE,
cg25742745,0.337111819,0.000245742,0.037224207,6,NA,TUBB,Body,chr6:30687941-30688213,S_Shore,NA,
cg12564526,-0.225392756,0.000245767,0.037224207,7,NA,PMS2L4;STAG3L4,TSS200;TSS200,chr7:66767145-66768031,Island,NA,Promoter_Associated
cg08782337,-0.274233679,0.000245943,0.037227493,7,NA,FAM20C,1stExon,chr7:191875-193799,Island,NA,Unclassified_Cell_type_specific
cg01655355,-0.512030614,0.000246015,0.037227493,19,TRUE,SLC5A5,TSS200,chr19:17982670-17983821,Island,NA,Unclassified_Cell_type_specific
cg18167585,0.576263443,0.000246078,0.037227493,8,NA,,,chr8:1404884-1405094,N_Shore,NA,
cg10173814,0.422862284,0.00024626,0.037235887,9,NA,,,chr9:128170165-128171152,Island,TRUE,Unclassified
cg09285683,0.399230013,0.000246443,0.037235887,2,NA,,,,,TRUE,
cg02976539,-0.409508157,0.000246454,0.037235887,17,NA,SLC9A3R1,Body,,,NA,
cg01966390,-0.401016585,0.00024652,0.037235887,1,NA,,,chr1:205424829-205426556,S_Shore,NA,Unclassified_Cell_type_specific
cg23929072,-0.301240572,0.000246718,0.037251068,1,NA,,,chr1:222638761-222638973,Island,TRUE,Promoter_Associated
cg08226300,0.42963729,0.000247146,0.037290238,3,NA,BSN,Body,,,NA,
cg05072008,0.5215762,0.000247171,0.037290238,7,TRUE,FIGNL1;FIGNL1,TSS1500;TSS1500,chr7:50517627-50518668,Island,NA,Promoter_Associated
cg13224081,0.419215387,0.000247493,0.037324089,18,NA,TUBB6,Body,chr18:12325040-12326049,Island,NA,
cg04619046,-0.604021444,0.000247637,0.037324089,11,NA,SF1;SF1;SF1,Body;Body;Body,chr11:64545666-64546684,N_Shelf,NA,
cg20090283,0.342674318,0.000247847,0.037324089,17,NA,SRCIN1,Body,chr17:36717727-36718593,Island,TRUE,Unclassified_Cell_type_specific
cg18832765,0.430779266,0.000248178,0.037324089,19,NA,HDGF2;HDGF2,Body;Body,chr19:4493567-4494183,Island,NA,
cg18794878,0.337348749,0.000248303,0.037324089,5,NA,CDKN2AIPNL,3'UTR,,,NA,
cg10464418,0.525599798,0.000248427,0.037324089,16,NA,,,,,NA,
cg03054026,-0.413461631,0.000248476,0.037324089,2,NA,,,chr2:242808405-242808618,S_Shore,NA,Promoter_Associated_Cell_type_specific
cg14409940,0.431992291,0.000248513,0.037324089,9,NA,CIZ1;DNM1;DNM1;CIZ1,TSS1500;Body;Body;TSS1500,chr9:130965464-130966516,S_Shore,NA,
cg06476693,0.489993244,0.000248694,0.037324089,11,NA,ADAMTS8,Body,,,TRUE,
cg20916262,0.279542145,0.000248729,0.037324089,13,NA,,,chr13:44543782-44544018,S_Shore,NA,
cg00904548,0.46887289,0.000248778,0.037324089,3,NA,APEH,3'UTR,chr3:49723143-49724618,N_Shelf,NA,
cg05836145,-0.232406958,0.000248843,0.037324089,7,TRUE,SP8;SP8,TSS1500;TSS1500,chr7:20823307-20825662,S_Shore,NA,
cg23206209,-0.40267586,0.000248855,0.037324089,15,NA,ONECUT1,Body,chr15:53079220-53079579,Island,NA,Unclassified_Cell_type_specific
cg19071976,-0.71724633,0.000248862,0.037324089,6,NA,TNXB,Body,,,NA,
cg25368116,0.466575676,0.00024894,0.037324089,11,NA,,,,,TRUE,Unclassified
cg15142222,-0.436267364,0.000249094,0.037324089,1,NA,FAM43B,TSS200,chr1:20878894-20880592,N_Shore,NA,
cg22881914,-0.384608644,0.000249118,0.037324089,14,TRUE,NID2,TSS1500,chr14:52534581-52536722,Island,NA,Unclassified
cg24130561,-0.536368682,0.000249212,0.037324089,14,NA,DICER1,5'UTR,chr14:95623080-95624220,N_Shore,NA,Promoter_Associated_Cell_type_specific
cg02721000,-0.174980151,0.000249355,0.037324089,12,NA,HOXC4,5'UTR,chr12:54440642-54441543,Island,NA,Unclassified_Cell_type_specific
ch.22.22597277R,-0.413721677,0.000249583,0.037324089,22,NA,,,,,NA,
cg07706776,0.552689025,0.000249693,0.037324089,10,NA,CALML3;CALML3,3'UTR;1stExon,chr10:5567122-5567828,S_Shore,NA,
cg00067588,0.440612953,0.000249727,0.037324089,10,NA,,,,,TRUE,
cg12762680,-0.49257235,0.000249823,0.037324089,6,TRUE,PSMB9;PSMB9;TAP1,Body;Body;TSS1500,chr6:32820849-32822370,Island,NA,Promoter_Associated
cg17467873,0.65633871,0.000249912,0.037324089,5,NA,CMBL,5'UTR,chr5:10307520-10307913,Island,NA,Promoter_Associated
cg11562502,0.646000451,0.000250142,0.037324089,4,NA,,,chr4:113444181-113444389,N_Shelf,NA,Unclassified_Cell_type_specific
cg09892426,-0.36842497,0.000250203,0.037324089,1,NA,,,chr1:241587601-241587883,N_Shore,TRUE,
cg11659749,-0.560189948,0.000250337,0.037324089,1,NA,LYPLA2,5'UTR,chr1:24117482-24117824,S_Shore,NA,Promoter_Associated
cg21629591,0.267368708,0.000250347,0.037324089,22,NA,SCARF2;SCARF2,Body;Body,chr22:20783466-20786201,Island,NA,
cg20275508,0.300932056,0.000250501,0.037324089,15,NA,,,,,TRUE,Unclassified
cg03503812,0.271002735,0.000250814,0.037324089,6,NA,ZNF391,5'UTR,chr6:27356492-27357020,S_Shore,NA,
cg00190412,-0.547415377,0.000250914,0.037324089,6,NA,,,chr6:10838098-10838915,N_Shore,NA,
cg12429065,0.298373067,0.000250946,0.037324089,22,NA,MB,5'UTR,,,TRUE,
cg11196904,-0.269516706,0.00025096,0.037324089,1,NA,APITD1;APITD1;APITD1;APITD1,Body;5'UTR;1stExon;Body,chr1:10490200-10491072,S_Shore,NA,Promoter_Associated
cg23725149,-0.455099928,0.000251166,0.037324089,2,NA,,,,,NA,
cg25751974,-0.551133643,0.000251173,0.037324089,2,NA,FMNL2,Body,,,TRUE,
cg18397357,-0.217800475,0.000251205,0.037324089,17,NA,,,chr17:28562387-28563186,S_Shelf,TRUE,
ch.13.54449778R,-0.844482535,0.000251377,0.037324089,13,NA,,,,,NA,
cg01026613,-0.200279882,0.000251415,0.037324089,2,NA,TMEM214;TMEM214,TSS1500;TSS1500,chr2:27255600-27256121,N_Shore,NA,Promoter_Associated
cg09811393,0.27047791,0.00025154,0.037324089,3,TRUE,SEMA3B;SEMA3B,Body;Body,chr3:50312687-50314419,Island,NA,Unclassified_Cell_type_specific
cg17804850,0.527775372,0.000251569,0.037324089,18,NA,TNFRSF11A,3'UTR,chr18:60051869-60052387,Island,TRUE,
cg00420911,-0.455890077,0.000251602,0.037324089,5,NA,,,,,NA,
cg26385126,0.488920315,0.000251676,0.037324089,12,NA,NCOR2;NCOR2,Body;Body,chr12:124911243-124911464,S_Shore,NA,
cg21679509,-0.179142943,0.000251842,0.037324089,7,NA,JAZF1,Body,chr7:28219435-28219697,Island,NA,
cg10276667,-0.320585191,0.000251908,0.037324089,6,NA,RSPH4A;RSPH4A,TSS200;TSS200,,,NA,Unclassified
cg02632015,-0.312224363,0.000251942,0.037324089,17,NA,ALDH3A2;ALDH3A2,TSS1500;TSS1500,chr17:19551344-19552483,Island,NA,
cg11450715,-0.286755468,0.000251943,0.037324089,2,NA,,,chr2:171627225-171628062,Island,NA,Unclassified
cg05046026,-0.424369645,0.000251998,0.037324089,11,NA,C11orf10;FEN1;MIR611,Body;TSS200;Body,chr11:61559907-61560549,Island,NA,Promoter_Associated
cg25728543,0.200978728,0.000252392,0.037324089,6,NA,PHIP,Body,,,NA,
cg23064501,0.431856995,0.000252437,0.037324089,12,NA,,,chr12:42680607-42680889,Island,NA,
cg03414644,0.241200535,0.000252589,0.037324089,15,NA,,,,,NA,
cg20403644,0.339686343,0.000252618,0.037324089,17,NA,NXN,Body,chr17:708319-708598,N_Shore,NA,
cg27503095,0.33498881,0.000252636,0.037324089,13,NA,RASA3,Body,,,NA,
cg08617160,0.543419273,0.00025271,0.037324089,19,NA,MIER2,TSS1500,chr19:345260-345590,Island,NA,Promoter_Associated
cg03389133,-0.228606658,0.000252713,0.037324089,22,TRUE,SSTR3,TSS1500,,,TRUE,
cg17430268,0.466792317,0.000252725,0.037324089,17,NA,CASKIN2;CASKIN2,Body;Body,chr17:73500947-73501182,Island,NA,Unclassified
cg06812651,-0.51115353,0.000253088,0.037363375,1,NA,IRF2BP2;IRF2BP2,TSS1500;TSS1500,chr1:234744276-234747024,Island,NA,Promoter_Associated
cg04837597,0.396801903,0.000253197,0.037365224,13,NA,,,,,TRUE,Unclassified_Cell_type_specific
cg25682097,-0.259505016,0.000253316,0.037368427,14,NA,CRIP1,Body,chr14:105952603-105954296,Island,NA,Promoter_Associated
cg22627390,-0.224274175,0.000253609,0.037383807,21,NA,JAM2;JAM2,1stExon;5'UTR,chr21:27011624-27012398,Island,NA,Promoter_Associated
cg12791555,-0.502776233,0.000253643,0.037383807,15,NA,CPLX3,TSS1500,,,TRUE,Unclassified_Cell_type_specific
cg23372128,-0.257177581,0.000253711,0.037383807,12,NA,,,,,NA,Unclassified
cg24840300,0.512349263,0.000253872,0.037393225,19,NA,LPPR3,3'UTR,chr19:811904-813824,Island,NA,
cg01756902,0.559458435,0.000254623,0.037475355,20,NA,ARFRP1;ZGPAT;ZGPAT;ZGPAT;ARFRP1,TSS1500;Body;Body;Body;TSS1500,chr20:62338659-62340274,Island,NA,
cg01000615,-0.480449349,0.000254625,0.037475355,1,NA,ANKRD35,Body,,,TRUE,Promoter_Associated_Cell_type_specific
cg09819083,-0.424101043,0.000255014,0.037477109,1,NA,,,chr1:110672810-110673339,Island,TRUE,
cg26159052,0.311108328,0.000255107,0.037477109,8,NA,BAI1,Body,chr8:143556714-143556997,N_Shore,NA,Unclassified_Cell_type_specific
cg19667811,0.512230207,0.000255126,0.037477109,10,NA,,,,,NA,
cg26544685,-0.310817292,0.000255173,0.037477109,11,NA,C11orf75,TSS200,chr11:93275814-93276721,Island,NA,Promoter_Associated
cg09225287,0.312290409,0.00025523,0.037477109,7,NA,SEMA3C,TSS1500,chr7:80548306-80548726,S_Shore,NA,
cg00684283,-0.331851855,0.000255385,0.037477109,14,NA,CRIP2,Body,chr14:105944421-105945700,N_Shore,NA,
cg00663832,-0.395427885,0.000255411,0.037477109,6,NA,KIAA1949;KIAA1949,Body;Body,,,NA,Promoter_Associated
cg20787146,0.469230788,0.000255501,0.037477109,11,NA,KLHL35,TSS1500,chr11:75140737-75141849,S_Shore,NA,
cg24108215,0.434196864,0.000255559,0.037477109,1,NA,,,chr1:39174379-39174940,Island,NA,
cg09138430,-0.257805948,0.000255714,0.037477109,7,NA,DBNL;DBNL;DBNL;DBNL;DBNL;DBNL,1stExon;5'UTR;1stExon;1stExon;5'UTR;5'UTR,chr7:44084106-44084747,Island,NA,Promoter_Associated
cg21789044,-0.293913817,0.000255798,0.037477109,6,NA,PPP1R3G,TSS1500,chr6:5084516-5087032,Island,NA,
cg26151087,-0.825099589,0.000255804,0.037477109,19,NA,ZNF493;ZNF493;ZNF493,TSS200;TSS200;TSS200,,,NA,Unclassified
cg01553231,0.617045675,0.000256025,0.03749519,5,NA,,,chr5:141071624-141071967,S_Shore,TRUE,Unclassified
cg01873236,-0.40578713,0.000256304,0.03751002,5,NA,CTNNA1,TSS1500,chr5:138088659-138089836,Island,NA,Unclassified
cg00314115,0.402137152,0.000256321,0.03751002,2,NA,,,chr2:121279842-121280183,Island,NA,
cg26187342,-0.176249933,0.000256755,0.037515175,17,NA,NOL11,TSS1500,chr17:65713768-65714268,Island,NA,Promoter_Associated
cg25029360,-0.251321563,0.00025687,0.037515175,8,NA,EIF2C2;EIF2C2,TSS1500;TSS1500,chr8:141646075-141646514,Island,NA,Promoter_Associated
cg08010037,0.273109853,0.000256906,0.037515175,16,NA,,,,,NA,
cg26396443,0.431676923,0.000256907,0.037515175,14,NA,BCL11B;BCL11B,Body;Body,,,TRUE,Promoter_Associated_Cell_type_specific
cg24322623,-0.546389291,0.00025693,0.037515175,11,TRUE,MYOD1,TSS1500,chr11:17740789-17743779,N_Shore,NA,
cg07691705,-0.331489212,0.000256965,0.037515175,7,NA,MNX1;MNX1,TSS200;Body,chr7:156802170-156804414,Island,TRUE,
cg20938157,-0.369958329,0.000257038,0.037515175,5,NA,CYFIP2;CYFIP2;CYFIP2,5'UTR;5'UTR;1stExon,chr5:156692812-156693749,Island,NA,Promoter_Associated
cg01088863,0.29566753,0.000257321,0.037539572,10,NA,,,chr10:27608674-27608892,S_Shore,NA,
cg03338754,0.445119704,0.00025745,0.037539572,13,NA,F7;F7,Body;Body,chr13:113761566-113765534,Island,NA,
cg15015416,0.304759523,0.000257606,0.037539572,10,NA,FRMPD2;FRMPD2;FRMPD2L1;FRMPD2;FRMPD2;FRMPD2;FRMPD2L1,Body;Body;Body;Body;Body;Body;Body,,,NA,
cg20272287,0.548941142,0.000257627,0.037539572,17,NA,MIR1180;B9D1,TSS200;Body,chr17:19247785-19248069,Island,NA,
cg18889437,-0.541048012,0.000257692,0.037539572,6,NA,PEX6,TSS1500,chr6:42946310-42947127,S_Shore,NA,Promoter_Associated
cg03353971,-0.428266979,0.000257798,0.037540817,17,NA,TMEM98;TMEM98,TSS1500;TSS1500,chr17:31254874-31255392,N_Shore,NA,
cg17320698,0.529414954,0.000257992,0.037554829,11,NA,MPPED2;MPPED2,Body;Body,,,TRUE,
cg11324116,0.70651605,0.000258112,0.037558008,11,NA,YPEL4,5'UTR,chr11:57414400-57414664,S_Shore,TRUE,
cg20232119,0.355984815,0.000258822,0.037647148,6,NA,HSPA1L,Body,chr6:31774475-31774862,S_Shelf,NA,
cg10790429,0.305724677,0.000259187,0.037677179,12,NA,,,chr12:106974412-106974951,Island,NA,
cg07080372,0.485648027,0.000259272,0.037677179,11,NA,SLC25A22,TSS1500,chr11:797640-798544,N_Shore,TRUE,Promoter_Associated
cg12788467,-0.419622591,0.000259322,0.037677179,17,TRUE,HNF1B;HNF1B,TSS1500;TSS1500,chr17:36105334-36105583,Island,NA,Unclassified
cg22833809,0.313541552,0.000259612,0.037683634,17,NA,TMC8;TMC6,Body;TSS1500,chr17:76127521-76128406,S_Shore,NA,Promoter_Associated
cg08977270,0.322063174,0.000259696,0.037683634,3,NA,RARRES1;RARRES1,TSS1500;TSS1500,chr3:158449795-158450597,S_Shore,TRUE,
cg05527091,0.412054119,0.00025973,0.037683634,1,NA,C1orf159,5'UTR,chr1:1046044-1046340,Island,NA,
cg12426802,-0.517337212,0.000259758,0.037683634,1,NA,,,chr1:25174560-25175367,Island,TRUE,Promoter_Associated
cg08520443,0.328901822,0.000259891,0.037688823,17,NA,NXN,Body,chr17:744617-744907,S_Shore,NA,
cg07080653,0.654680844,0.000260147,0.037711654,4,NA,LNX1;LNX1,Body;Body,,,TRUE,
cg01251835,0.309244471,0.000260391,0.03771754,22,NA,SCARF2;SCARF2,Body;Body,chr22:20783466-20786201,Island,NA,
cg26107100,0.299135899,0.000260442,0.03771754,11,NA,CCDC88B,Body,chr11:64112327-64112607,Island,NA,
cg03505117,0.427436635,0.000260481,0.03771754,4,NA,,,chr4:113444181-113444389,N_Shelf,NA,Unclassified_Cell_type_specific
cg23086519,-0.495473675,0.000260699,0.037726434,14,NA,,,,,TRUE,
cg24836281,0.508415746,0.000260738,0.037726434,19,NA,LTBP4,Body,chr19:41102845-41103281,N_Shelf,NA,Unclassified
cg09450352,0.525719843,0.000261239,0.037784651,7,NA,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,chr7:157494510-157494739,S_Shore,NA,
cg21015808,0.345450013,0.000261424,0.037791698,7,NA,,,,,NA,
cg12476044,-0.605159977,0.000261484,0.037791698,5,NA,EGFLAM;EGFLAM;EGFLAM;EGFLAM;EGFLAM,Body;5'UTR;1stExon;1stExon;5'UTR,,,NA,
cg04210714,0.299592883,0.000261695,0.037807989,3,NA,,,,,NA,
cg11107669,0.763263036,0.000261977,0.037821446,2,NA,,,chr2:127976389-127977667,Island,NA,
cg07567679,0.561132969,0.000262069,0.037821446,15,NA,MIR1266;MYO5C,TSS1500;Body,,,NA,
ch.19.931767R,-0.606714662,0.000262082,0.037821446,19,NA,,,,,NA,
cg12757676,-0.502794775,0.000262246,0.037830952,2,NA,,,,,TRUE,
cg14611745,-0.255058624,0.000262374,0.037832259,1,NA,LOC100130093;LOC100130093,Body;Body,chr1:227916425-227916736,N_Shore,NA,Promoter_Associated
cg18005828,-0.454319989,0.000262699,0.037832259,10,NA,,,,,TRUE,
ch.1.2681285F,-1.215536457,0.000262754,0.037832259,1,NA,HIPK1;HIPK1;HIPK1;HIPK1,Body;Body;Body;Body,,,NA,
cg26018965,-0.271545147,0.000262793,0.037832259,1,NA,ARPC5;RGL1,1stExon;TSS1500,chr1:183604283-183605333,Island,NA,Promoter_Associated
cg00222053,0.430837306,0.000262883,0.037832259,20,NA,GHRH,TSS1500,,,NA,
cg19900557,0.255320517,0.000262966,0.037832259,5,NA,RAPGEF6;RAPGEF6;RAPGEF6;RAPGEF6;RAPGEF6;RAPGEF6,Body;Body;Body;Body;Body;Body,,,NA,
