ID,Difference in M values (SZ - control),P.Value,adj.P.Val,CHR,Methyl27_Loci,UCSC_RefGene_Name,UCSC_RefGene_Group,UCSC_CpG_Islands_Name,Relation_to_UCSC_CpG_Island,Enhancer,Regulatory_Feature_Group
cg15091407,-0.445515996,5.49E-05,0.009667385,19,NA,,,chr19:57149423-57149631,Island,NA,
cg15092561,-0.622525146,7.82E-09,0.001037028,21,NA,C21orf33;C21orf33,Body;Body,chr21:45553021-45554037,Island,NA,Promoter_Associated
cg15094920,-0.372721674,0.001696179,0.034905492,19,NA,CEACAM3,TSS1500,,,NA,Unclassified
cg15100501,0.239316056,0.003247835,0.047061529,3,NA,,,,,TRUE,
cg15102179,0.342100942,0.000333473,0.017884282,11,NA,,,chr11:2965785-2966102,N_Shore,NA,Unclassified_Cell_type_specific
cg15103195,-0.184433217,0.000241985,0.015991036,7,NA,AP1S1,TSS200,chr7:100797532-100798479,Island,NA,Unclassified
cg15103584,-0.495370496,0.000671675,0.023477032,18,NA,,,chr18:56939624-56941540,S_Shelf,TRUE,
cg15107641,-0.294998773,0.0003218,0.01766181,3,NA,CDCP1;CDCP1,TSS1500;TSS1500,chr3:45187026-45187946,S_Shore,NA,Unclassified_Cell_type_specific
cg15107724,-0.214218849,0.002940956,0.044937038,1,NA,TFAP2E,Body,,,TRUE,
cg15107884,-0.176461509,0.002194775,0.039365432,3,NA,MYD88,1stExon,chr3:38179857-38180689,Island,NA,Promoter_Associated
cg15108645,0.42805817,9.60E-05,0.011622642,7,NA,ADAP1,3'UTR,chr7:936385-936592,S_Shore,NA,Unclassified_Cell_type_specific
cg15109744,0.379662419,0.002040319,0.038056909,1,NA,,,,,TRUE,Unclassified_Cell_type_specific
cg15111554,0.273287434,0.001155946,0.029475442,1,NA,AMPD2;AMPD2;AMPD2,Body;Body;Body,,,NA,Gene_Associated_Cell_type_specific
cg15112006,0.305573527,0.002046941,0.038092275,12,NA,,,,,TRUE,
cg15113766,0.20778435,0.00357193,0.049240032,1,NA,RUSC1;C1orf104;FDPS;FDPS;RUSC1;FDPS,TSS1500;3'UTR;3'UTR;3'UTR;TSS1500;3'UTR,chr1:155290606-155291001,N_Shore,NA,Gene_Associated
cg15114522,0.425200956,0.001975881,0.037453239,2,NA,,,,,NA,
cg15117739,-0.188349706,0.00119961,0.029964228,17,NA,HOXB9,3'UTR,chr17:46698880-46699083,Island,NA,
cg15119027,-0.166986627,0.002058223,0.038160374,11,NA,FGF3,TSS200,chr11:69632033-69634710,Island,NA,
cg15119221,0.215002867,0.002579856,0.042283919,17,NA,MFAP4,TSS1500,,,TRUE,
cg15120161,0.534616253,2.47E-05,0.007450487,2,NA,,,,,NA,
cg15123573,-0.294492404,0.002851003,0.044294865,5,NA,,,chr5:176827081-176827754,Island,NA,
cg15126957,-0.315270873,0.001534161,0.033307063,5,NA,SQSTM1;SQSTM1;SQSTM1,5'UTR;5'UTR;TSS1500,chr5:179247784-179248711,N_Shore,TRUE,
cg15127270,0.387456041,0.002304197,0.040128838,2,NA,ASAP2;ASAP2,Body;Body,,,TRUE,
cg15128679,0.181100085,0.001238878,0.030427777,5,NA,,,,,TRUE,
cg15134033,0.184078266,0.000474229,0.020470434,16,NA,GRIN2A;GRIN2A;GRIN2A,5'UTR;5'UTR;5'UTR,chr16:10273943-10277424,Island,NA,Unclassified_Cell_type_specific
cg15135166,0.203673141,0.001377012,0.031752108,1,NA,PLEKHM2,3'UTR,chr1:16058297-16058505,S_Shelf,NA,Unclassified_Cell_type_specific
cg15135241,-0.3126715,7.19E-05,0.010510755,17,NA,,,chr17:38518965-38520264,S_Shelf,NA,
cg15136600,0.383568159,0.002927506,0.044820884,6,NA,GABBR1;GABBR1;GABBR1,Body;Body;Body,,,NA,
cg15141217,0.184803115,0.001691018,0.034860738,3,NA,SLC6A1,5'UTR,chr3:11058818-11059051,N_Shore,NA,
cg15142222,-0.475385562,2.74E-06,0.004514806,1,NA,FAM43B,TSS200,chr1:20878894-20880592,N_Shore,NA,
cg15143268,0.53540938,0.000905609,0.026457859,5,NA,TRIO,Body,,,TRUE,Unclassified_Cell_type_specific
cg15144016,0.329491276,0.001590601,0.033853856,3,NA,GRM2;GRM2,Body;Body,chr3:51749754-51750061,Island,NA,
cg15146462,0.596344764,0.000135556,0.013072473,11,NA,,,chr11:86142379-86142676,Island,NA,Unclassified_Cell_type_specific
cg15147516,-0.329181018,0.000234995,0.015818824,1,TRUE,MIXL1,Body,chr1:226411007-226411880,Island,NA,Unclassified
cg15149095,-0.263496256,9.12E-05,0.011400463,1,NA,SYT14;SYT14;SYT14;SYT14;SYT14;SYT14,Body;Body;Body;Body;Body;Body,chr1:210111179-210112054,Island,NA,
cg15153684,-0.420722953,0.000598597,0.022347899,2,NA,,,,,NA,
cg15156059,-0.591258263,0.000302343,0.017217358,2,NA,SRBD1,Body,,,TRUE,
cg15156367,0.263697634,0.002631767,0.042662866,1,TRUE,EPHX4,TSS1500,chr1:92495367-92495964,N_Shore,NA,
cg15157581,-0.168980819,0.002518277,0.041770181,11,NA,,,chr11:43963626-43966048,S_Shore,NA,Unclassified
cg15160501,0.376061103,7.02E-05,0.010480615,17,NA,NFE2L1,3'UTR,chr17:46136649-46136969,S_Shore,NA,
cg15161667,0.350829021,0.001118337,0.029060131,11,NA,LRP4,TSS1500,chr11:46939358-46940118,S_Shore,NA,
cg15164103,0.265307114,0.001241357,0.030432093,7,TRUE,MEST,5'UTR,chr7:130126017-130126801,S_Shore,NA,Promoter_Associated
cg15164733,-0.269678026,0.000189273,0.014669136,11,NA,NAALADL1,TSS1500,,,NA,
cg15164871,-0.212005928,0.000109569,0.012171288,12,NA,VPS37B,1stExon,chr12:123380333-123380894,Island,NA,Promoter_Associated
cg15165927,0.312332652,0.000571231,0.021978889,5,NA,NKD2,Body,,,NA,
cg15166311,-0.258080828,0.003684252,0.049954434,1,NA,,,chr1:178006830-178007284,Island,TRUE,
cg15168577,0.2572457,0.000683139,0.023603869,5,NA,,,chr5:139138875-139139242,Island,NA,
cg15168892,-0.220195608,0.001658465,0.034568465,21,NA,C21orf15,TSS200,,,NA,
cg15171155,0.385603078,0.001860733,0.036396363,3,NA,,,chr3:142837885-142840838,S_Shelf,NA,
cg15171839,0.500177287,0.000264438,0.016497705,5,NA,NR2F1,Body,chr5:92923487-92924497,S_Shore,NA,
cg15172053,-0.249052978,0.000579568,0.022110355,8,NA,,,chr8:105342213-105342558,Island,NA,
cg15173079,0.499994014,0.001555536,0.033507851,6,NA,TUBB2A,3'UTR,chr6:3154104-3154746,N_Shore,NA,
cg15173319,-0.194243702,0.002986309,0.045239127,19,NA,GPR4,3'UTR,chr19:46094334-46095111,N_Shore,NA,Unclassified
cg15174311,-0.281788524,0.003641661,0.049707884,12,NA,,,chr12:57636557-57637673,Island,NA,Unclassified
cg15174926,0.200714929,0.001768395,0.035584724,8,NA,SCRIB;SCRIB,Body;Body,chr8:144871986-144872261,S_Shelf,NA,
cg15175143,-0.491279802,0.000143496,0.013327848,2,NA,NXPH2,TSS1500,chr2:139537692-139538650,Island,NA,
cg15179011,-0.413705244,0.003106068,0.046093551,5,NA,,,chr5:1245901-1246927,S_Shore,NA,Unclassified_Cell_type_specific
cg15182215,0.48694592,0.000276125,0.016701855,10,NA,,,chr10:134876330-134878539,N_Shore,NA,
cg15182360,0.328199304,0.002070799,0.038255642,13,TRUE,PCDH20,TSS200,,,NA,
cg15182635,-0.490378903,1.53E-05,0.006705104,10,NA,C10orf41;C10orf41,Body;Body,chr10:77155128-77169600,Island,NA,Unclassified_Cell_type_specific
cg15183961,0.194117608,0.000785095,0.024904477,9,NA,ANKRD20A2;ANKRD20A3,TSS1500;TSS1500,chr9:43133116-43134845,Island,NA,
cg15188688,-0.300007144,0.002009428,0.037792237,22,TRUE,CDC45L,Body,chr22:19466308-19467811,S_Shore,NA,
cg15189860,0.108339184,0.00203346,0.037979718,7,NA,,,,,TRUE,
cg15198247,0.479139712,0.001032912,0.028098094,1,NA,,,chr1:1974686-1974942,Island,NA,Unclassified
cg15198793,-0.168733612,0.003484337,0.048699479,1,NA,AJAP1;AJAP1,Body;Body,chr1:4713989-4716555,Island,NA,Unclassified
cg15201458,-0.368167879,0.000263645,0.016497705,6,NA,,,,,TRUE,
cg15204740,-0.207045175,0.001803323,0.035909542,20,NA,LPIN3,TSS200,chr20:39968607-39968860,S_Shore,TRUE,Unclassified
cg15205435,-0.363381919,0.001637658,0.034380608,1,NA,CHD5,Body,chr1:6187743-6188235,Island,TRUE,Unclassified_Cell_type_specific
cg15209277,-0.394863987,0.002964168,0.045106726,1,NA,ROR1;ROR1,Body;Body,,,TRUE,
cg15210427,-0.388040621,3.81E-05,0.008634912,20,TRUE,CST9L,1stExon,,,NA,
cg15211908,0.44804485,0.000136303,0.013096536,1,NA,KCND3;KCND3,5'UTR;5'UTR,chr1:112531559-112533773,N_Shore,NA,
cg15212137,0.151693144,0.002717594,0.043287025,19,NA,MIR519A1,TSS1500,,,NA,
cg15212210,-0.230475819,0.00184742,0.036290814,11,NA,C2CD2L,Body,,,NA,Promoter_Associated_Cell_type_specific
cg15213491,-0.29320184,8.91E-05,0.011329184,3,NA,,,,,TRUE,
cg15213650,-0.188271775,0.000377694,0.018701833,19,NA,KDM4B,5'UTR,chr19:4986182-4986405,N_Shore,NA,
cg15215612,-0.510041007,0.000134541,0.013045141,19,NA,,,chr19:51231632-51231969,Island,NA,Unclassified
cg15220697,0.168106728,0.000123367,0.012655933,19,NA,EXOC3L2,Body,chr19:45720768-45721077,S_Shore,NA,
cg15221739,-0.449405792,0.002722474,0.043317934,5,NA,GPR98;GPR98,Body;Body,,,TRUE,
cg15222899,-0.457395282,0.001739494,0.035316622,18,NA,,,chr18:55094825-55096310,Island,NA,Unclassified_Cell_type_specific
cg15224348,-0.267433819,0.002777943,0.043717987,19,NA,SFRS16,Body,chr19:45542202-45542711,S_Shore,TRUE,
cg15225418,-0.250846534,0.001188327,0.029866518,6,NA,BAT2,Body,chr6:31599519-31599761,Island,NA,
cg15230743,0.350305367,0.000352012,0.018197866,7,NA,,,,,NA,
cg15230883,-0.335406009,0.002227607,0.039531424,3,NA,DCP1A,3'UTR,,,TRUE,
cg15232319,0.187666029,0.00102988,0.028050321,19,NA,SH3GL1,Body,,,NA,
cg15237152,-0.371725183,9.10E-06,0.005965292,19,NA,CNN1;CNN1,1stExon;5'UTR,,,NA,
cg15238382,-0.314209378,1.12E-05,0.006214757,14,NA,DIO3;MIR1247,TSS200;TSS1500,chr14:102025989-102031567,Island,NA,
cg15240033,0.265341822,0.003625057,0.049589942,6,NA,,,,,NA,
cg15241074,0.486789565,0.001287966,0.030904699,2,NA,TRIB2;TRIB2,Body;Body,chr2:12856625-12859019,S_Shore,NA,
cg15243578,-0.32548428,0.003140494,0.046358608,12,NA,PITPNM2,3'UTR,chr12:123470553-123471102,N_Shore,NA,
cg15245556,0.340082029,0.000515504,0.021144685,22,NA,,,chr22:49843525-49843755,N_Shore,NA,
cg15246238,0.347852563,0.001275525,0.030834328,7,NA,FSCN1,Body,chr7:5632335-5634555,S_Shore,NA,Unclassified
cg15247144,-0.281930612,0.003383656,0.04801923,16,TRUE,PYCARD;PYCARD,Body;Body,chr16:31213566-31214287,Island,NA,Promoter_Associated
cg15247169,0.396532316,0.00021758,0.015341438,8,NA,,,,,NA,
cg15248828,-0.154530902,0.00209519,0.038474363,10,NA,GPRIN2,5'UTR,chr10:46992447-46993295,S_Shore,NA,
cg15249164,-0.168384446,1.48E-05,0.006592605,21,TRUE,ATP5O,TSS200,chr21:35287803-35288208,Island,NA,Promoter_Associated
cg15249926,-0.299660204,0.002722201,0.043316185,11,NA,JAM3,Body,chr11:133994709-133995090,S_Shore,TRUE,Unclassified_Cell_type_specific
cg15254881,-0.410622987,0.001872892,0.036475493,7,NA,GRM8,5'UTR,chr7:126891300-126894205,N_Shore,NA,
cg15255086,-0.34800748,0.003350387,0.047780164,17,NA,,,,,TRUE,
cg15255403,-0.242151776,0.001357524,0.03158522,12,NA,,,chr12:115102687-115103982,S_Shore,NA,Unclassified_Cell_type_specific
cg15255455,-0.308408667,0.000841979,0.025719472,19,NA,PLIN5,5'UTR,chr19:4535069-4535339,N_Shore,NA,
cg15256322,0.392481578,0.000168184,0.014169369,22,NA,OSBP2,Body,chr22:31090200-31091334,S_Shelf,NA,
cg15260365,-0.16635804,0.000922199,0.026687647,11,NA,UNC93B1,TSS200,chr11:67770426-67771629,Island,NA,Promoter_Associated
cg15261247,-0.403395991,0.000108831,0.01214986,7,NA,,,chr7:129425486-129425859,Island,TRUE,Unclassified
cg15261730,-0.415169335,0.001753695,0.035453748,7,NA,,,,,NA,
cg15262728,0.342255807,0.003205187,0.046739733,2,NA,ITM2C;ITM2C;ITM2C,Body;Body;Body,chr2:231729631-231730821,S_Shelf,NA,
cg15264246,-0.335629043,0.000644443,0.023097236,15,NA,CHST14,1stExon,chr15:40763162-40764196,Island,NA,Promoter_Associated
cg15264610,0.293815903,0.003256918,0.047118504,18,NA,BRUNOL4;BRUNOL4;BRUNOL4;BRUNOL4,Body;Body;Body;Body,chr18:34854247-34855163,S_Shelf,NA,
cg15270654,-0.318480794,0.001439365,0.032347312,8,NA,GDF6,Body,chr8:97171805-97172022,N_Shore,NA,Unclassified_Cell_type_specific
cg15272362,-0.410357733,0.000303375,0.017231525,20,NA,VSX1;VSX1,TSS200;TSS200,chr20:25061761-25062928,Island,NA,Unclassified_Cell_type_specific
cg15272684,0.270380987,0.000253965,0.016273867,1,TRUE,KIAA0319L;NCDN;NCDN;NCDN,TSS1500;Body;5'UTR;Body,chr1:36022680-36023834,S_Shore,NA,Promoter_Associated
cg15273280,-0.174903664,0.001541927,0.033377321,20,NA,ACSS1,Body,chr20:25037707-25039211,Island,NA,Promoter_Associated
cg15274171,0.463910587,0.000969043,0.027301617,21,NA,FAM165B,Body,,,TRUE,
cg15289517,-0.12682409,0.00231939,0.040206021,15,NA,DPP8;DPP8;DPP8;DPP8,5'UTR;TSS200;5'UTR;5'UTR,chr15:65809685-65810168,N_Shore,NA,Promoter_Associated
cg15294263,0.438727633,8.32E-05,0.011073635,21,NA,,,chr21:46722582-46722807,S_Shore,NA,
cg15296866,0.396740528,0.001952251,0.037224416,3,NA,ARIH2,Body,,,TRUE,
cg15298486,-0.280216927,0.001767935,0.035580855,10,NA,BLOC1S2;BLOC1S2,TSS1500;TSS1500,chr10:102046142-102046632,S_Shore,NA,Promoter_Associated
cg15299057,0.368371389,0.002918541,0.044758311,8,NA,,,,,TRUE,Unclassified
cg15299233,0.320160605,0.000787313,0.024912135,15,NA,SCAMP2,Body,chr15:75165373-75165903,N_Shelf,NA,
cg15299510,0.556830091,0.00011003,0.012186245,8,NA,TACC1,5'UTR,,,TRUE,Promoter_Associated
cg15299997,-0.284850187,0.00121035,0.030085966,2,NA,UGT1A5;UGT1A6;UGT1A10;UGT1A9;UGT1A6;UGT1A7;UGT1A8,TSS1500;Body;Body;Body;Body;Body;Body,,,NA,Unclassified
cg15300753,-0.501157113,0.001882368,0.03657456,11,NA,PTPRJ;PTPRJ,Body;Body,,,TRUE,
cg15301700,-0.175967665,0.002632634,0.0426691,8,TRUE,SCRT1,TSS1500,chr8:145555342-145562310,Island,NA,
cg15302376,0.317235465,0.000542607,0.021572239,2,NA,DNMT3A;DNMT3A;DNMT3A,5'UTR;5'UTR;5'UTR,chr2:25563309-25563661,N_Shelf,NA,Promoter_Associated_Cell_type_specific
cg15304308,-0.339969624,0.003121508,0.046210704,11,NA,AMBRA1,TSS200,chr11:46615197-46615664,N_Shelf,NA,
cg15304464,0.398284163,0.00045934,0.020210502,11,NA,OPCML,Body,,,NA,
cg15306012,-0.278076746,0.000249436,0.016178388,16,NA,EXOC3L,TSS200,,,NA,
cg15306595,-0.199647789,0.00089114,0.026272067,2,NA,GAD1;GAD1;GAD1;GAD1,5'UTR;1stExon;5'UTR;1stExon,chr2:171672310-171675447,Island,NA,Unclassified_Cell_type_specific
cg15312943,0.402571815,0.000334539,0.017899918,11,NA,SERGEF,Body,,,TRUE,
cg15313956,0.399842445,0.003425845,0.048341663,14,NA,CCDC88C,Body,,,NA,
cg15314170,-0.18475218,0.003352593,0.047798766,20,NA,SIRPA;SIRPA;SIRPA,Body;1stExon;Body,chr20:1874933-1875718,S_Shore,NA,Unclassified
cg15314855,-0.464810768,1.47E-05,0.006580034,6,NA,FAM26D,Body,,,NA,
cg15316734,0.260366979,0.000384514,0.018821696,12,NA,IFFO1;IFFO1;IFFO1,Body;1stExon;Body,chr12:6657727-6657973,Island,TRUE,
cg15316843,0.317477123,0.001839648,0.036243176,8,NA,,,chr8:65281903-65283043,Island,NA,
cg15317068,-0.210893054,0.000425351,0.019666561,10,NA,,,chr10:118927021-118928132,Island,NA,Unclassified
cg15318861,-0.576814534,4.37E-05,0.008897197,22,NA,APOL6,TSS200,,,NA,Promoter_Associated
cg15319311,-0.440225245,0.000304387,0.017232903,4,NA,HHIP,Body,chr4:145566242-145567413,S_Shore,NA,
cg15320905,0.518747695,0.000430295,0.019757399,12,NA,,,,,NA,
cg15321401,0.283787764,8.00E-05,0.010903393,6,NA,RPS6KA2;RPS6KA2,Body;Body,,,NA,
cg15322932,-0.354044396,0.000874041,0.026064031,11,TRUE,ALDH3B1;ALDH3B1;ALDH3B1,TSS200;TSS200;5'UTR,,,TRUE,
cg15323840,-0.422520986,0.000159414,0.0138245,6,NA,SYNJ2,Body,chr6:158402072-158403444,S_Shore,NA,Promoter_Associated
cg15324077,-0.176846007,0.001728854,0.035256353,1,NA,APH1A;APH1A,TSS200;TSS200,chr1:150241047-150241654,Island,NA,Promoter_Associated
cg15329642,0.298426643,0.003681583,0.0499388,1,TRUE,PTCH2;PTCH2,Body;Body,chr1:45308543-45309159,N_Shore,NA,
cg15329876,-0.365402224,1.31E-05,0.006409295,17,NA,KRT9,TSS1500,,,NA,
cg15330117,-0.368741652,0.001812316,0.035984558,10,NA,FLJ45983;GATA3;GATA3;GATA3;GATA3;FLJ45983,TSS1500;5'UTR;1stExon;5'UTR;1stExon;TSS1500,chr10:8091374-8098329,Island,NA,
cg15331332,-0.219637987,0.001508716,0.033016774,6,NA,HLA-F;HLA-F;HLA-F,Body;Body;Body,chr6:29691106-29692093,S_Shore,TRUE,Promoter_Associated
cg15331383,0.373599719,0.001281856,0.030885673,17,NA,RPTOR;RPTOR,Body;Body,chr17:78896436-78896803,N_Shelf,NA,
cg15331603,0.201305104,0.002506925,0.041663518,8,NA,ZMAT4;ZMAT4,5'UTR;5'UTR,,,TRUE,
cg15332217,-0.363535419,2.39E-07,0.002637641,13,NA,PRHOXNB,Body,chr13:28554427-28555065,Island,NA,
cg15333426,-0.348409706,0.002788277,0.043797464,4,NA,,,chr4:10462832-10463689,Island,NA,Unclassified_Cell_type_specific
cg15334456,-0.170283416,0.001048176,0.028273654,3,NA,TATDN2;TATDN2,5'UTR;1stExon,chr3:10289897-10290410,Island,NA,NonGene_Associated
cg15334572,0.264635943,7.68E-05,0.010737055,5,NA,,,chr5:602124-602553,N_Shore,NA,
cg15337107,0.446236785,0.00151198,0.033050243,11,NA,,,,,TRUE,
cg15338327,-0.440004665,3.88E-05,0.008728586,10,NA,,,chr10:101279941-101280382,Island,NA,
cg15339720,-0.457626893,2.62E-05,0.007558392,2,NA,SDC1;SDC1,TSS1500;TSS1500,chr2:20423088-20425767,Island,NA,Unclassified
cg15341350,-0.433125721,0.002198531,0.039383054,12,NA,SRRM4,Body,,,NA,
cg15341833,0.303003322,0.002751574,0.043561455,2,NA,UXS1,Body,,,NA,Promoter_Associated_Cell_type_specific
cg15342139,-0.22627345,0.000104085,0.011900565,6,NA,PHF10;PHF10,TSS1500;TSS1500,,,NA,
cg15342631,0.358038597,0.001023112,0.027956017,16,NA,FBRS,TSS200,,,NA,
cg15343200,-0.216553542,0.002449742,0.04122371,6,NA,ATF6B;ATF6B,Body;Body,chr6:32097820-32098086,N_Shelf,NA,
cg15344419,-0.281564913,0.001332293,0.031346368,10,NA,,,chr10:131761169-131771696,Island,NA,
cg15345415,-0.314853131,6.67E-05,0.010330873,5,NA,G3BP1;G3BP1,TSS1500;TSS1500,chr5:151150014-151152086,Island,NA,Promoter_Associated
cg15345907,0.307325524,0.001938264,0.037103022,4,NA,SORBS2;SORBS2;SORBS2;SORBS2;SORBS2;SORBS2,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR,,,TRUE,
cg15347108,-0.401962481,0.001605176,0.034005498,12,NA,CASC1;CASC1;CASC1,Body;Body;Body,,,TRUE,
cg15347627,0.311141726,0.00015052,0.013538989,4,NA,C4orf10;NOP14,Body;Body,,,NA,
cg15348839,0.325897503,0.000349662,0.018147131,2,NA,,,,,TRUE,
cg15348974,-0.164643694,0.002804185,0.043935837,22,NA,CYTH4;CYTH4,5'UTR;1stExon,,,NA,Promoter_Associated
cg15352315,-0.361394821,0.000948094,0.027018462,2,TRUE,CD302,TSS1500,chr2:160654229-160654631,S_Shore,NA,Unclassified
cg15355967,0.428420201,2.54E-05,0.007517024,2,NA,,,chr2:3698659-3698875,N_Shore,NA,
cg15357945,-0.448989725,8.18E-06,0.005909832,11,TRUE,PRG2,TSS1500,,,NA,
cg15365232,-0.403257686,0.000584349,0.022202533,6,NA,,,chr6:7261318-7261618,Island,TRUE,
cg15368845,-0.36111207,0.002566931,0.042178924,6,NA,SERPINB6,Body,,,NA,
cg15369821,-0.308083228,4.79E-05,0.009212589,6,NA,,,,,TRUE,
cg15371541,-0.244059454,0.000228809,0.015639371,11,NA,FGF4,TSS1500,chr11:69588826-69590546,Island,NA,
cg15371617,-0.41583456,0.00349775,0.048769972,5,NA,HAVCR2;HAVCR2,5'UTR;1stExon,,,NA,Unclassified
cg15372959,0.301852235,0.001798191,0.035855775,10,NA,TACC2;TACC2;TACC2;TACC2,TSS1500;Body;TSS1500;Body,chr10:123922850-123923542,N_Shore,TRUE,
cg15373928,-0.507228063,0.000212392,0.015169156,3,NA,,,,,TRUE,
cg15374435,0.507936655,0.00060365,0.022413487,13,NA,SPRY2,Body,chr13:80913157-80913461,N_Shore,NA,
cg15374751,-0.404112935,0.000328416,0.017798841,2,NA,LPIN1,Body,chr2:11924983-11925253,Island,TRUE,Unclassified
cg15375163,0.363809172,0.000776783,0.02480395,10,NA,JAKMIP3,Body,chr10:133948325-133948677,N_Shore,NA,
cg15375883,-0.189223231,0.001605115,0.034005498,11,NA,ST3GAL4,TSS200,chr11:126225355-126226073,Island,NA,Promoter_Associated
cg15377174,0.216056941,0.001610342,0.034059769,6,NA,PPP1R10,3'UTR,,,TRUE,
cg15378913,0.201954586,0.000278252,0.016754995,7,NA,NSUN5C;NSUN5C;NSUN5C,Body;Body;Body,,,NA,
cg15380607,-0.18742861,0.000563895,0.021861559,6,NA,TNFAIP3,TSS200,chr6:138187825-138189141,Island,NA,Promoter_Associated
cg15381475,0.423090999,6.11E-05,0.009975889,7,NA,RAC1;RAC1,Body;Body,,,NA,
cg15382497,-0.468524011,0.001746263,0.035401476,20,NA,HCK,TSS200,chr20:30639908-30640786,Island,NA,
cg15384108,-0.442030246,0.00032744,0.0177803,21,NA,C21orf121,TSS1500,,,TRUE,
cg15384400,-0.285837188,0.001656789,0.03455204,4,NA,,,,,NA,Unclassified
cg15385479,-0.478226648,6.52E-05,0.01028699,11,NA,MRGPRE,TSS1500,chr11:3254239-3254476,Island,NA,
cg15386350,0.491743059,0.001459241,0.032499804,1,NA,PTCHD2,Body,chr1:11589838-11590044,S_Shore,NA,
cg15386434,0.302788265,0.001839081,0.036236574,1,NA,MXRA8,Body,chr1:1289707-1291126,Island,TRUE,
cg15391433,0.352673607,0.000561765,0.021852154,7,NA,TRRAP,Body,chr7:98550800-98551093,N_Shelf,NA,
cg15393490,0.334993675,0.000299785,0.017135694,1,NA,,,,,TRUE,Promoter_Associated
cg15395546,-0.202079585,0.000543519,0.021582942,1,NA,,,,,NA,Promoter_Associated
cg15398272,0.24530447,3.24E-05,0.008185726,6,NA,,,,,NA,
cg15400671,-0.361320744,0.003592041,0.049396614,7,NA,BMPER,Body,,,TRUE,
cg15401418,0.32042307,0.001782382,0.035733472,17,NA,SEPT9;SEPT9;SEPT9;SEPT9,5'UTR;5'UTR;Body;1stExon,,,TRUE,Promoter_Associated
cg15404785,-0.273221142,0.000852897,0.025851601,14,NA,,,,,TRUE,
cg15405439,-0.208410331,0.003245387,0.047049201,3,NA,EPHA6,1stExon,chr3:96532023-96533625,Island,NA,
cg15405515,-0.321932419,0.001854671,0.036347967,10,NA,,,,,TRUE,
cg15405572,-0.47301517,0.000675108,0.023514647,12,NA,NAV3,TSS1500,,,NA,
cg15407373,0.292429949,0.000306833,0.017298462,18,NA,MBP;MBP,Body;Body,chr18:74799144-74800038,Island,NA,
cg15407638,-0.425400116,0.000335743,0.01792188,14,NA,MDGA2;MDGA2,3'UTR;3'UTR,,,TRUE,
cg15410441,0.270621951,0.000153151,0.013673268,8,NA,,,chr8:143694430-143696166,S_Shelf,NA,
cg15410835,0.347149375,4.66E-05,0.009096747,8,NA,,,,,NA,
cg15411272,0.573913266,0.003639932,0.049689398,6,NA,,,chr6:29894140-29895117,S_Shore,NA,Promoter_Associated
cg15414028,-0.307306077,0.001733156,0.035294453,10,NA,FAM107B,Body,chr10:14645752-14646705,N_Shore,NA,Promoter_Associated
cg15414828,-0.127292635,0.001561662,0.033555195,11,NA,LRTOMT;NUMA1;LRTOMT;LRTOMT;LRTOMT;LRTOMT;LRTOMT;NUMA1;LRTOMT;LRTOMT;LRTOMT,5'UTR;1stExon;1stExon;TSS200;TSS200;TSS200;1stExon;5'UTR;5'UTR;1stExon;5'UTR,chr11:71791385-71791960,Island,NA,Promoter_Associated
cg15414975,-0.313442057,2.45E-05,0.007450487,5,NA,,,,,NA,
cg15415787,-0.214977722,0.000854832,0.025862864,2,NA,SPEG,Body,chr2:220348955-220349784,Island,NA,Unclassified
cg15416279,-0.298222545,0.002258408,0.039772718,5,NA,,,chr5:3606488-3607135,Island,NA,
cg15416442,-0.234020248,0.001001729,0.027687284,14,NA,,,,,TRUE,
cg15420153,-0.192253616,0.002213505,0.039469341,10,NA,SGPL1,TSS200,chr10:72575513-72576302,Island,NA,Promoter_Associated
cg15424593,0.231406658,0.000801813,0.02513126,16,NA,,,chr16:34777874-34778144,Island,NA,
cg15425427,-0.465608658,6.76E-05,0.010380394,11,NA,SIPA1;SIPA1,5'UTR;TSS1500,chr11:65408344-65408631,N_Shelf,TRUE,Promoter_Associated
cg15426459,-0.2587391,0.000132334,0.012994024,8,NA,,,,,TRUE,
cg15426660,-0.413309762,0.001521797,0.03317712,7,NA,,,,,TRUE,Unclassified_Cell_type_specific
cg15430661,0.309527915,0.000692517,0.023717805,12,NA,GRASP,Body,chr12:52400467-52401696,S_Shelf,TRUE,Unclassified_Cell_type_specific
cg15435170,-0.263816607,9.10E-05,0.011400463,17,NA,LOC404266;LOC404266;HOXB6,Body;Body;5'UTR,,,NA,
cg15435730,-0.48743642,0.001044185,0.0282226,6,TRUE,TFAP2D,TSS1500,chr6:50682334-50683214,N_Shelf,NA,
cg15437053,-0.300448365,0.000681324,0.023590136,19,NA,,,chr19:34310744-34311517,Island,TRUE,Promoter_Associated_Cell_type_specific
cg15442567,0.157780929,0.002463571,0.041325414,17,NA,,,,,NA,
cg15443020,0.391671401,0.003684246,0.049954434,2,NA,RAPGEF4;RAPGEF4,Body;Body,,,TRUE,
cg15443952,-0.246215917,0.000231232,0.015731136,7,NA,C7orf52,Body,chr7:100817759-100817975,Island,NA,
